row_type,Column1,team_name,country,country_iso,bf_team1,bf_fuzzy1,bf_team2,bf_fuzzy2,bf_team3,bf_fuzzy3,bf_team4,bf_fuzzy4,bf_team5,bf_fuzzy5,bf_team6,bf_fuzzy6,bf_team7,bf_fuzzy7,bf_team8,bf_fuzzy8,bf_team9,bf_fuzzy9,bf_team10,bf_fuzzy10,bf_team11,bf_fuzzy11,bf_team12,bf_fuzzy12,bf_team13,bf_fuzzy13,manual_insertion1stround,manual_insertion2ndround
bf_teamnames,6,Almería,Spain,ES,Almeria,92,Almeria B,80,Trival Valderas,75,CD Almoradi,75,Trival Valderas Alcorcon,75,CP Almeria,75,Polideportivo Almeria,75,Algeciras,67,Zamora,67,Balmaseda,67,Merida,67,Las Palmas,66,UD Las Palmas,66,,
names_match,6,Almería,Spain,ES,1,92,0,80,0,75,0,75,0,75,0,75,0,75,0,67,0,67,0,67,0,67,0,66,0,66,,
bf_teamnames,5,Athletic Club Bilbao,Spain,ES,Athletic Bilbao,95,Athletic Bilbao B,89,Ath Bilbao,86,Ath Bilbao B,86,Club Siero,86,Club Bermeo,86,Club Brugge,86,Club Atletico Bembibre,72,Club Atletico Pulpileno,70,Club Atletico de Pinto,67,Club Atletico Espeleno,67,Club Atletico Saguntino,66,Club Atletico Tacoronte,66,,
names_match,5,Athletic Club Bilbao,Spain,ES,1,95,0,89,1,86,0,86,0,86,0,86,0,86,0,72,0,70,0,67,0,67,0,66,0,66,,
bf_teamnames,10,Athletic Club II,Spain,ES,Club Siero,86,Elche II,86,Athletic Bilbao B,73,Athletic Bilbao,71,Club Atletico de Pinto,70,Club Atletico Bembibre,70,Club Atletico Saguntino,68,Club Atletico Pulpileno,68,Atletico Madrid II,65,SD Atletico Albericia,65,Club Atletico Espeleno,65,Club Atletico de Ceuta,65,Ath Bilbao B,64,,1
names_match,10,Athletic Club II,Spain,ES,0,86,0,86,1,73,0,71,0,70,0,70,0,68,0,68,0,65,0,65,0,65,0,65,1,64,,
bf_teamnames,3,Atlético Madrid,Spain,ES,Atletico Madrid,97,Atletico Madrid B,90,Atletico Madrid II,88,CF Internacional Madrid,86,Atletico de Madrid III,86,Internacional de Madrid,86,Atl Madrid,83,Atl Madrid B,77,Real Madrid,72,Atletico Malaga Ladies,68,Roma,68,Atletico Granadilla,67,Atletico Astorga,67,,
names_match,3,Atlético Madrid,Spain,ES,1,97,0,90,0,88,0,86,0,86,0,86,1,83,0,77,0,72,0,68,0,68,0,67,0,67,,
bf_teamnames,21,Barcelona II,Spain,ES,Barcelona,95,Barcelona B,87,Deportivo Alaves II,86,Atletico Madrid II,86,Deportivo La Coruna II,86,Albacete Balompie II,86,La Hoya Lorca CF II,86,Recreativo Huelva II,86,Real Betis Balompie II,86,CF Reus Deportiu II,86,Elche II,86,Alcorcon II,70,Maracena,68,,
names_match,21,Barcelona II,Spain,ES,0,95,1,87,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,70,0,68,,
bf_teamnames,13,CA Osasuna,Spain,ES,Osasuna,95,CA Osasuna II,95,CF La Solana,64,CD La Laguna,64,FC Astana,63,CD La Almunia,61,CD Colunga,60,Anaitasuna,60,Constancia,60,CD Basconia,57,AD San Juan,57,CD Sarinena,57,UD Casetas,57,,
names_match,13,CA Osasuna,Spain,ES,1,95,0,95,0,64,0,64,0,63,0,61,0,60,0,60,0,60,0,57,0,57,0,57,0,57,,
bf_teamnames,21,Cádiz,Spain,ES,Cadiz,89,Cadiz B,73,CD Izarra,68,CD Illescas,68,CD Iruna,68,CD San Roque de Cadiz,68,CD Illueca,68,UE Alcudia,68,CD Idoya,68,CD Cieza,68,Ordizia KE,68,Cadiz CF II,68,CD Ibiza Islas Pitiusas,68,,
names_match,21,Cádiz,Spain,ES,1,89,0,73,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,0,68,,
bf_teamnames,11,CD Lugo,Spain,ES,Lugo,90,CD Santa Ursula,86,CD Guadalajara,86,CD Llosetense,86,CD Mensajero,86,CD Santurtzi,86,CD Basconia,86,CD Mostoles,86,CD Covadonga,86,CD Calahorra,86,CD Palencia,86,CD Torrevieja,86,San Fernando CD,86,,
names_match,11,CD Lugo,Spain,ES,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,8,CD Numancia,Spain,ES,CD Numancia II,95,Numancia,95,CD Vera,86,CD Valdelacalzada,86,CD Cristo Atletico,86,CD Aurrera de Ondarroa,86,CD Union Sur Yaiza,86,CD Valle de Egues,86,CD Ebro,86,CD Colonia Moscardo,86,CD Comarca del Marmol,86,CD Burgos Promesas,86,CD Cuarte Industrial,86,,
names_match,8,CD Numancia,Spain,ES,0,95,1,95,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,18,CD Tenerife,Spain,ES,Tenerife,95,CD Tenerife II,95,CD Vera,86,CD Valdelacalzada,86,CD Cristo Atletico,86,CD Aurrera de Ondarroa,86,CD Union Sur Yaiza,86,CD Valle de Egues,86,CD Ebro,86,CD Colonia Moscardo,86,CD Comarca del Marmol,86,CD Burgos Promesas,86,CD Cuarte Industrial,86,,
names_match,18,CD Tenerife,Spain,ES,1,95,0,95,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,13,Celta de Vigo,Spain,ES,Celta Vigo,95,Celta Vigo B,86,Alhaurin de la Torre CF,86,Club Atletico de Pinto,86,Club Rapido de Bouzas,86,CE Constancia de Inca,86,Arenas Club de Getxo,86,CF Platges de Calvia,86,CD Aurrera de Ondarroa,86,CD San Roque de Cadiz,86,CF Pozuelo de Alarcon,86,SCD Galicia de Mugardos,86,CD Aurrera de Vitoria,86,,
names_match,13,Celta de Vigo,Spain,ES,1,95,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,23,CF Fuenlabrada,Spain,ES,Fuenlabrada,95,Alhaurin de la Torre CF,86,Astur CF,86,Arcos CF,86,Atletico Sanluqueno CF,86,CF Gava,86,Loja CF,86,Velez CF,86,Muro CF,86,CF Noia,86,Urraca CF,86,CF Soller,86,Mora CF,86,,
names_match,23,CF Fuenlabrada,Spain,ES,1,95,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,13,CF Reus Deportiu,Spain,ES,Reus Deportiu,95,CF Reus Deportiu II,95,Reus Deportiu B,88,Astur CF,86,Arcos CF,86,CF Borriol,86,CF Gava,86,Loja CF,86,Velez CF,86,Muro CF,86,CF Noia,86,Novelda CF,86,Palamos CF,86,,
names_match,13,CF Reus Deportiu,Spain,ES,1,95,0,95,0,88,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,3,Córdoba,Spain,ES,Cordoba,92,Cordoba B,80,CD Oberena,62,CD Brea,62,CD Roda,62,Cerdanyola,62,CD Rota,62,Croatia,62,CD Basconia,60,Cerdanyola del Valles,60,Atletico Ibanes,60,Espinardo Atletico,60,Atletico Baleares,60,,
names_match,3,Córdoba,Spain,ES,1,92,0,80,0,62,0,62,0,62,0,62,0,62,0,62,0,60,0,60,0,60,0,60,0,60,,
bf_teamnames,13,Cultural y Deportiva Leonesa,Spain,ES,Leonesa,90,SCR Pena Deportiva,86,Lorca Deportiva CF,86,CD Cultural Areas,86,CD Leonesa B,86,Deportiva Minera,86,CD Leonesa II,86,Cultural Leonesa B,86,Deportivo,80,Deportivo B,74,Caudal Deportivo,68,Prat,68,Lyon,68,,
names_match,13,Cultural y Deportiva Leonesa,Spain,ES,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,80,0,74,0,68,0,68,0,68,,
bf_teamnames,17,Deportivo Alavés,Spain,ES,Deportivo,90,Deportivo Alaves II,88,Deportivo B,86,Deportivo Union Mutilvera,86,Alaves,82,Linares Deportivo,77,Deportivo Pacense,75,Caudal Deportivo,73,Polideportivo Almeria,72,Deportivo La Coruna II,71,Crevillente Deportivo,71,Lorca Deportivo CF,71,Club Haro Deportivo,71,,
names_match,17,Deportivo Alavés,Spain,ES,0,90,0,88,0,86,0,86,1,82,0,77,0,75,0,73,0,72,0,71,0,71,0,71,0,71,,
bf_teamnames,2,Deportivo La Coruña,Spain,ES,Deportivo La Coruna II,90,Deportivo,90,CD La Cuadra,86,La Gineta CF,86,La Union CF,86,La Roda,86,La Baneza FC,86,CF La Nucia,86,CD La Granja,86,CF La Solana,86,La Nucia,86,Deportivo B,86,La Palma,86,,
names_match,2,Deportivo La Coruña,Spain,ES,0,90,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,19,Elche CF,Spain,ES,Elche CF II,95,Elche,90,Pontevedra CF,86,Alhaurin de la Torre CF,86,Atletico Sanluqueno CF,86,Castilleja CF,86,CF Montanesa,86,Malaga CF II,86,Villarreal CF III,86,Bergantinos CF,86,GCE Villaralbo CF,86,Los Villares CF,86,CF San Rafae,86,,
names_match,19,Elche CF,Spain,ES,0,95,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,12,Extremadura UD,Spain,ES,Extremadura UD,100,Extremadura UD II,95,Extremadura,95,Extremadura B,89,UD Alzira,86,UD Fraga,86,UD Samano,86,UD Rotena,86,UD Barbadas-Bentraces,86,UD Ibarra,86,UD Alaro,86,UD Telde,86,UD Granadilla Tenerife,86,,
names_match,12,Extremadura UD,Spain,ES,1,100,0,95,1,95,0,89,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,12,FC Barcelona,Spain,ES,Barcelona,95,FC Asco,86,Arosa FC,86,Barcelona B,86,Lorca FC,86,FC La Union Atletico,86,FC Rinconeda Polanco,86,Xerez Deportivo FC,86,Porrino Industrial FC,86,Conil FC,86,CD Basconia,70,CD Barco,70,Maracena,68,,
names_match,12,FC Barcelona,Spain,ES,1,95,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,70,0,70,0,68,,
bf_teamnames,19,Getafe CF,Spain,ES,Getafe,90,Alhaurin de la Torre CF,86,Atletico Sanluqueno CF,86,Villarreal CF III,86,Bergantinos CF,86,GCE Villaralbo CF,86,Los Villares CF,86,Huercal-Overa CF,86,Lorca Deportivo CF,86,CF Platges de Calvia,86,CF Torre Levante,86,CF Union Viera,86,River Melilla CF,86,,
names_match,19,Getafe CF,Spain,ES,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,7,Gimnàstic de Tarragona,Spain,ES,Gimnastic Tarragona,90,Gimnastic,80,CA Tarazona,70,Gimnastica Torrelavega,70,Gimn de Torrelavega,70,Zaragoza,68,Gimnastica Segoviana,68,RS Gimnastica de T,67,RS Gimnastica,66,SD Tarazona,66,CD Tarancon,66,RS Gimnastica deT,65,Gimnastica Segoviana CF,64,,
names_match,7,Gimnàstic de Tarragona,Spain,ES,1,90,1,80,0,70,0,70,0,70,0,68,0,68,0,67,0,66,0,66,0,66,0,65,0,64,,
bf_teamnames,3,Girona FC,Spain,ES,Girona,90,FC Jove Espanol,86,SD Balmaseda FC,86,FC Santfeliuenc,86,FC Pinatar Arena,86,CD Binissalem FC,86,FC Cartagena II,86,FC La Union Atletico,86,FC Cartagena B,86,FC Rinconeda Polanco,86,Xerez Deportivo FC,86,FC Olimpic Xativa,86,Puente Genil FC,86,,
names_match,3,Girona FC,Spain,ES,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,9,Granada CF,Spain,ES,Granada,95,Granada CF II,95,Alhaurin de la Torre CF,86,Atletico Sanluqueno CF,86,Villarreal CF III,86,GCE Villaralbo CF,86,Los Villares CF,86,Huercal-Overa CF,86,Lorca Deportivo CF,86,CF Platges de Calvia,86,CF Torre Levante,86,River Melilla CF,86,CF Rayo Majadahonda,86,,
names_match,9,Granada CF,Spain,ES,1,95,0,95,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,15,Leganés,Spain,ES,Leganes,92,CD Villegas,82,Leganes B,80,CD Leganes II,75,Leonesa,62,Levante,62,Eldense,62,Linense,62,Almansa,62,England,62,Rayo Vallecano,60,Levante UD II,60,Trival Valderas,60,,
names_match,15,Leganés,Spain,ES,1,92,0,82,0,80,0,75,0,62,0,62,0,62,0,62,0,62,0,62,0,60,0,60,0,60,,
bf_teamnames,7,Levante UD,Spain,ES,Levante UD II,95,Levante,95,Atletico Levante UD,90,UD Gijon Industrial,86,CF Torre Levante,86,Recambios Colon UD,86,UD Las Palmas II,86,UD Aretxabaleta,86,UD Barbadas-Bentraces,86,UD Rotlet Molinar,86,UD San Fernando,86,Extremadura UD II,86,UD Fuente de Cantos,86,,
names_match,7,Levante UD,Spain,ES,0,95,1,95,0,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,0,Llagostera-Costa Brava,Spain,ES,Llagostera,90,UE Llagostera,86,Costa Rica,86,Braga,72,Lugo,68,Castuera,68,CD Brea,61,Team 1,60,Team 2,60,Talavera CF,58,Terrassa FC,58,Rayo Cantabria,58,Tuilla,57,,
names_match,0,Llagostera-Costa Brava,Spain,ES,1,90,1,86,0,86,0,72,0,68,0,68,0,61,0,60,0,60,0,58,0,58,0,58,0,57,,
bf_teamnames,0,Lorca,Spain,ES,Lorca Deportivo CF,90,Mallorca,90,Mallorca B,90,La Hoya Lorca,90,La Hoya Lorca CF II,90,Lorca FC,90,Lorca Deportiva CF,90,RCD Mallorca II,90,Alcorcon,72,AD Alcorcon II,72,CD Almoradi,72,Alcorcon II,72,CF Rapid de Murillo,68,,
names_match,0,Lorca,Spain,ES,0,90,0,90,0,90,1,90,0,90,1,90,0,90,0,90,0,72,0,72,0,72,0,72,0,68,,
bf_teamnames,0,Málaga CF,Spain,ES,Pontevedra CF,86,Alhaurin de la Torre CF,86,Atletico Sanluqueno CF,86,Castilleja CF,86,CF Montanesa,86,Malaga CF II,86,Villarreal CF III,86,Bergantinos CF,86,GCE Villaralbo CF,86,Los Villares CF,86,CF San Rafae,86,Huercal-Overa CF,86,Malaga,86,1,
names_match,0,Málaga CF,Spain,ES,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,1,86,,
bf_teamnames,4,Mirandés,Spain,ES,Mirandes,93,CD Mirandes,78,CD Mirandes II,77,Bertamirans FC,77,Faroe Islands,64,Granada,57,Minerva,57,Man Utd,57,Almansa,57,Rangers,57,CD Almoradi,56,CD Miajadas,56,Maracena,53,,
names_match,4,Mirandés,Spain,ES,1,93,1,78,0,77,0,77,0,64,0,57,0,57,0,57,0,57,0,57,0,56,0,56,0,53,,
bf_teamnames,1,Racing Santander,Spain,ES,Racing Santander,100,Racing Santander B,95,Santander B,86,Santanyi,68,Racing de Ferrol,62,UD Dos Hermanas San Andres,62,UE Sant Andreu,60,Santona CF,60,Standard,60,Sant Andreu,59,UD Santa Marta,57,Santa Catalina,57,CF Panaderia,57,,
names_match,1,Racing Santander,Spain,ES,1,100,0,95,0,86,0,68,0,62,0,62,0,60,0,60,0,60,0,59,0,57,0,57,0,57,,
bf_teamnames,21,Rayo Majadahonda,Spain,ES,Rayo Majadahonda,100,CF Rayo Majadahonda,95,Badalona,68,Roma,68,Ajax,68,Malaga,60,Arroyo,57,CD Ronda,56,Arandina,56,FYR Macedonia,55,Rayo Vallecano,53,UA Horta,53,Rayo Cantabria,53,,
names_match,21,Rayo Majadahonda,Spain,ES,1,100,1,95,0,68,0,68,0,68,0,60,0,57,0,56,0,56,0,55,0,53,0,53,0,53,,
bf_teamnames,4,Rayo Vallecano,Spain,ES,Rayo Vallecano,100,Rayo Vallecano B,95,Valencia,68,Alcoyano,68,CA Valtierrano,64,Lleida,60,CDA Navalcarnero,60,Muleno,60,Real Valladolid B,58,Cerdanyola del Valles,57,RCP Valverdeno,57,Rayo Cantabria,57,Levante,56,,
names_match,4,Rayo Vallecano,Spain,ES,1,100,0,95,0,68,0,68,0,64,0,60,0,60,0,60,0,58,0,57,0,57,0,57,0,56,,
bf_teamnames,1,RCD Espanyol,Spain,ES,Espanyol,90,Espanyol B,85,Espanyol Ladies,76,CD Espanol del Alquian,75,Spain,72,CD Banyoles,70,FC Jove Espanol,67,CD Diocesano,67,CD Vera,64,CD Bunol,64,CD Brea,64,Cerdanyola,64,CD Praviano,61,,
names_match,1,RCD Espanyol,Spain,ES,1,90,0,85,0,76,0,75,0,72,0,70,0,67,0,67,0,64,0,64,0,64,0,64,0,61,,
bf_teamnames,3,RCD Mallorca,Spain,ES,RCD Mallorca II,95,Mallorca,90,Mallorca B,85,CD Almoradi,70,CD Almazora,70,CD Calahorra,67,CD Alcala,67,RSD Alcala,64,CD Illueca,64,CD Marchamalo,64,CD Llanera,64,CD Mairena,64,CD Calahora B,64,,
names_match,3,RCD Mallorca,Spain,ES,0,95,1,90,0,85,0,70,0,70,0,67,0,67,0,64,0,64,0,64,0,64,0,64,0,64,,
bf_teamnames,8,Real Betis,Spain,ES,Real Betis,100,Real Betis B,95,Betis,90,Real Betis Balompie II,90,Real Zaragoza II,86,Real Murcia Imperial CF,86,Atletico Mancha Real,86,Real Sporting San Jose,86,Real Madrid Castilla,86,CD Manchego Ciudad Real,86,Manchego Ciudad Real,86,Real Sociedad B,86,Real Sociedad III,86,,
names_match,8,Real Betis,Spain,ES,1,100,0,95,1,90,0,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,14,Real Madrid,Spain,ES,Real Madrid,100,Real Madrid B,95,Real Madrid Castilla,90,Real Madrid CF III,90,Atletico Madrid II,86,CF Internacional Madrid,86,Real Murcia Imperial CF,86,Atletico Mancha Real,86,Real Sporting San Jose,86,CD Manchego Ciudad Real,86,Manchego Ciudad Real,86,Real Betis Balompie II,86,Atletico Madrid B,86,,
names_match,14,Real Madrid,Spain,ES,1,100,0,95,0,90,0,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,5,Real Oviedo,Spain,ES,Real Oviedo II,95,Oviedo,90,Real Murcia Imperial CF,86,Atletico Mancha Real,86,Real Sporting San Jose,86,Real Madrid Castilla,86,AD Universidad de Oviedo,86,CD Manchego Ciudad Real,86,Universidad Oviedo,86,Manchego Ciudad Real,86,Real Betis Balompie II,86,Real Sociedad III,86,Real Valladolid B,86,,
names_match,5,Real Oviedo,Spain,ES,0,95,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,11,Real Sociedad,Spain,ES,Real Sociedad,100,Real Sociedad B,95,Real Sociedad III,95,Sociedad,90,Real Murcia Imperial CF,86,Atletico Mancha Real,86,Real Sporting San Jose,86,Real Madrid Castilla,86,CD Manchego Ciudad Real,86,Manchego Ciudad Real,86,Real Betis Balompie II,86,Sociedad Deportiva Beasain,86,Sociedad B,85,,
names_match,11,Real Sociedad,Spain,ES,1,100,0,95,0,95,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,85,,
bf_teamnames,14,Real Valladolid,Spain,ES,Real Valladolid B,95,Valladolid,90,Valladolid B,86,Real Union,86,Real Jaen,86,Real Murcia Imperial CF,86,CD Manchego Ciudad Real,86,Real Avila,86,Real Betis,86,Real Madrid,69,Real Madrid Castilla,66,El Palo,64,Real Madrid B,64,,
names_match,14,Real Valladolid,Spain,ES,0,95,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,69,0,66,0,64,0,64,,
bf_teamnames,15,Real Zaragoza,Spain,ES,Real Zaragoza II,95,Real Zaragoza B,95,Zaragoza,90,Real Murcia Imperial CF,86,Atletico Mancha Real,86,Real Sporting San Jose,86,Real Madrid Castilla,86,CD Manchego Ciudad Real,86,Manchego Ciudad Real,86,Real Betis Balompie II,86,AD San Juan Zaragoza,86,Zaragoza B,85,San Juan Zaragoza,72,,
names_match,15,Real Zaragoza,Spain,ES,0,95,0,95,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,85,0,72,,
bf_teamnames,15,SD Eibar,Spain,ES,Eibar,90,SD Gernika Club,86,SD Atletico Albericia,86,SD Atletico Tordesillas,86,SD Textil Escudo,86,SD Formentera,86,SD Rayo Cantabria,86,Atletico Lugones SD,86,SD Balmaseda FC,86,SD Barreda Balompie,86,SD Compostela,86,SD Solares-Medio Cudeyo,86,SD San Pedro,86,,
names_match,15,SD Eibar,Spain,ES,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,29,SD Huesca,Spain,ES,Huesca,90,SD Gernika Club,86,SD Atletico Albericia,86,SD Atletico Tordesillas,86,SD Textil Escudo,86,SD Rayo Cantabria,86,Atletico Lugones SD,86,SD Balmaseda FC,86,SD Barreda Balompie,86,SD Solares-Medio Cudeyo,86,SD Erandio Club,86,SD Tenisca,74,CD Huercal,74,,
names_match,29,SD Huesca,Spain,ES,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,74,0,74,,
bf_teamnames,9,SD Ponferradina,Spain,ES,Ponferradina,95,SD Oyonesa,86,SD Atletico Tordesillas,86,SD Revilla,86,SD Beasain,86,SD Borja,86,SD Zamudio,86,Silva SD,86,SD Tenisca,86,SD Deusto,86,SD Ejea,86,SD Almazan,86,SD Gama,86,,
names_match,9,SD Ponferradina,Spain,ES,1,95,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,16,Sevilla FC,Spain,ES,Sevilla,95,Sevilla C,95,FC Jove Espanol,86,SD Balmaseda FC,86,FC Santfeliuenc,86,FC Pinatar Arena,86,CD Binissalem FC,86,FC Cartagena II,86,FC La Union Atletico,86,FC Rinconeda Polanco,86,Xerez Deportivo FC,86,FC Olimpic Xativa,86,Puente Genil FC,86,,
names_match,16,Sevilla FC,Spain,ES,1,95,0,95,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,8,Sevilla II,Spain,ES,Sevilla,95,Deportivo Alaves II,86,Atletico Madrid II,86,Deportivo La Coruna II,86,Real Zaragoza II,86,Albacete Balompie II,86,UD Las Palmas II,86,Extremadura UD II,86,La Hoya Lorca CF II,86,FC Cartagena II,86,Recreativo Huelva II,86,Real Betis Balompie II,86,Sevilla B,86,1,
names_match,8,Sevilla II,Spain,ES,0,95,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,1,86,,
bf_teamnames,6,Sporting Gijón,Spain,ES,Sporting Gijon,96,Sporting Gijon B,90,Real Sporting San Jose,86,Sporting Club Requena,86,Sporting Huelva Ladies,86,Sporting Lisbon,79,Sporting Uxama,72,Prat,68,Gijon IND,61,Pena Sport,58,Club Esportiu Santanyi,56,Porrino Industrial FC,56,Deportiva Minera,55,,
names_match,6,Sporting Gijón,Spain,ES,1,96,0,90,0,86,0,86,0,86,0,79,0,72,0,68,0,61,0,58,0,56,0,56,0,55,,
bf_teamnames,19,UCAM Murcia CF,Spain,ES,UCAM Murcia,95,UCAM Murcia CF B,95,Murcia,90,Alhaurin de la Torre CF,86,Astur CF,86,Arcos CF,86,Atletico Sanluqueno CF,86,CF Gava,86,Loja CF,86,Velez CF,86,Muro CF,86,CF Noia,86,Urraca CF,86,,
names_match,19,UCAM Murcia CF,Spain,ES,1,95,0,95,1,90,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,18,UD Las Palmas,Spain,ES,UD Las Palmas,100,Las Palmas,95,UD Las Palmas II,95,UD Las Palmas III,95,UD Fraga,86,UD Barbadas-Bentraces,86,UD Alaro,86,UD Telde,86,Las Palmas C,86,Las Palmas B,86,UD Granadilla Tenerife,86,UD San Lorenzo de Flumen,86,UD Dos Hermanas San Andres,86,,
names_match,18,UD Las Palmas,Spain,ES,1,100,1,95,0,95,0,95,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,17,Valencia CF,Spain,ES,Valencia,95,Alhaurin de la Torre CF,86,Atletico Sanluqueno CF,86,CF Gava,86,Loja CF,86,Villarreal CF III,86,Muro CF,86,CF Noia,86,GCE Villaralbo CF,86,Lorca Deportivo CF,86,Mora CF,86,Valencia B,86,CF Platges de Calvia,86,,
names_match,17,Valencia CF,Spain,ES,1,95,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,0,86,,
bf_teamnames,10,Villarreal,Spain,ES,Villarreal,100,Villarreal B,95,Villarreal CF III,90,Real Avila,76,GCE Villaralbo CF,72,CP Villarrobledo,72,Los Villares CF,67,Villarrubia CF,67,CD Villamuriel,67,Villafranca,67,Real Avila CF,66,Real Aviles,64,CF Villa de Alagon,63,,
names_match,10,Villarreal,Spain,ES,1,100,0,95,0,90,0,76,0,72,0,72,0,67,0,67,0,67,0,67,0,66,0,64,0,63,,
bf_teamnames,0,Ajaccio,France,FR,AC Ajaccio,95,Ajaccio GFCO,90,GFC Ajaccio,90,Stade Beaucairois,51,Maccabi Paris,51,Sion,51,Avion,50,Lazio,50,Villefranche Beaujolais,49,AC Cambrai,47,Monaco,46,Calais,46,AS Monaco FC II,45,,
names_match,0,Ajaccio,France,FR,1,95,0,90,0,90,0,51,0,51,0,51,0,50,0,50,0,49,0,47,0,46,0,46,0,45,,
bf_teamnames,13,Amiens SC,France,FR,SC Amiens,95,Amiens,90,Amiens AC,89,SC Toulon Le Las,86,SC Schiltigheim,86,Schiltigheim SC,86,SC Hazebrouckois,86,Montpellier Herault SC,86,Lens,68,Locmine St-Colomban,60,RC Lens II,60,Paris FC,59,ES Cheminots Longueau,57,,
names_match,13,Amiens SC,France,FR,1,95,1,90,0,89,0,86,0,86,0,86,0,86,0,86,0,68,0,60,0,60,0,59,0,57,,
bf_teamnames,15,Angers SCO,France,FR,Angers SCO II,95,Angers,90,Agde,68,Change US,63,Nantes,60,Mantes,60,Vannes,60,SC Amiens,60,AS Cagnes le Cros,60,Paris FC,56,Nantes 2,56,Reims Ste Anne,55,Nimes,54,,
names_match,15,Angers SCO,France,FR,0,95,1,90,0,68,0,63,0,60,0,60,0,60,0,60,0,60,0,56,0,56,0,55,0,54,,
bf_teamnames,1,Auxerre,France,FR,Auxerre,100,AJ Auxerre II,90,Nanterre ENT.S,64,Pau,60,TKT Tampere,56,Maubeuge,53,Aubervilliers FCM,51,Lyon Duchere,51,Stade Rennais II,51,CChartres Football,51,Sarreguemines,51,Sarre Union US,51,St-Jean dArdiere,51,,
names_match,1,Auxerre,France,FR,1,100,0,90,0,64,0,60,0,56,0,53,0,51,0,51,0,51,0,51,0,51,0,51,0,51,,
bf_teamnames,2,Bastia,France,FR,Bastia,100,SC Bastia,90,CA Bastia,90,FC Bastia-Borgo,90,Austria,77,Albania,62,Croatia,62,Vauban Strasbourg,60,STO Romorantinais,60,FC Astana,60,Aston Villa,59,AS Saint Etienne II,57,Ivory Coast Youth,57,,
names_match,2,Bastia,France,FR,1,100,1,90,0,90,0,90,0,77,0,62,0,62,0,60,0,60,0,60,0,59,0,57,0,57,,
